9,읍면동,리,건축면적(제곱미터),주택유형,등급판정결과,관리기관명,관리기관 전화번호,데이터 기준일,위도,경도,주변 편의시설 개수,유동인구,age20,age30,age40,age50,age60,ageEtc,targetAge,price
읍면,순흥면,읍내리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.615,18,64,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",17500
읍면,순흥면,읍내리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.615,30,24,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",16700
읍면,순흥면,읍내리,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.615,25,17,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",13200
읍면,순흥면,읍내리,39.66,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.615,8,45,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",9100
읍면,순흥면,지동리,95.9,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,11,29,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",7100
읍면,순흥면,지동리,266.13,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,2,40,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",19800
읍면,순흥면,지동리,47.45,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,10,3,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",11200
읍면,순흥면,지동리,116.16,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,26,9,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",10800
읍면,순흥면,지동리,115.97,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,26,36,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",11900
읍면,순흥면,지동리,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,11,37,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",11100
읍면,순흥면,지동리,98.52,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,20,26,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",16800
읍면,순흥면,지동리,166.77,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,12,6,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",15700
읍면,순흥면,지동리,66.1,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.848,128.640,18,23,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",8000
읍면,순흥면,청구리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.630,28,36,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",16900
읍면,순흥면,청구리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.630,6,35,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",11700
읍면,순흥면,청구리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.630,13,7,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",14900
읍면,순흥면,청구리,76,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.630,13,14,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",15400
읍면,순흥면,청구리,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.630,8,30,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",12000
읍면,순흥면,태장리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.635,28,6,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",16400
읍면,순흥면,태장리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.635,4,3,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",17300
읍면,순흥면,태장리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.635,30,3,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",18900
읍면,순흥면,태장리,23.1,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.635,14,55,10.66,12.58,14.88,23.42,22.97,15.49,"50, 60",13700
읍면,단산면,구구리,262,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.945,128.715,1,27,9,10.6,14.58,24.48,26.68,14.66,"50, 60",12600
읍면,단산면,구구리,76.3,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.945,128.715,1,12,9,10.6,14.58,24.48,26.68,14.66,"50, 60",14800
읍면,단산면,구구리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.945,128.715,26,28,9,10.6,14.58,24.48,26.68,14.66,"50, 60",15300
읍면,단산면,구구리,213.1,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.945,128.715,20,48,9,10.6,14.58,24.48,26.68,14.66,"50, 60",15800
읍면,단산면,구구리,98.56,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.945,128.715,7,28,9,10.6,14.58,24.48,26.68,14.66,"50, 60",15000
읍면,단산면,구구리,43.9,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.945,128.715,6,14,9,10.6,14.58,24.48,26.68,14.66,"50, 60",8900
읍면,단산면,구구리,24.7,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.945,128.715,18,22,9,10.6,14.58,24.48,26.68,14.66,"50, 60",15700
읍면,단산면,단곡리,49.09,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.948,128.705,16,14,9,10.6,14.58,24.48,26.68,14.66,"50, 60",12200
읍면,단산면,단곡리,106.83,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.948,128.705,29,43,9,10.6,14.58,24.48,26.68,14.66,"50, 60",11800
읍면,단산면,단곡리,52.05,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.948,128.705,17,35,9,10.6,14.58,24.48,26.68,14.66,"50, 60",17500
읍면,단산면,단곡리,31.5,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.948,128.705,8,10,9,10.6,14.58,24.48,26.68,14.66,"50, 60",16100
읍면,단산면,단곡리,33.8,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.948,128.705,17,38,9,10.6,14.58,24.48,26.68,14.66,"50, 60",13300
읍면,단산면,단곡리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.948,128.705,25,25,9,10.6,14.58,24.48,26.68,14.66,"50, 60",17900
읍면,단산면,동원리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,12,39,9,10.6,14.58,24.48,26.68,14.66,"50, 60",13100
읍면,단산면,동원리,39.1,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,18,10,9,10.6,14.58,24.48,26.68,14.66,"50, 60",16800
읍면,단산면,동원리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,6,23,9,10.6,14.58,24.48,26.68,14.66,"50, 60",13300
읍면,단산면,동원리,73.65,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,9,24,9,10.6,14.58,24.48,26.68,14.66,"50, 60",11200
읍면,단산면,동원리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,25,70,9,10.6,14.58,24.48,26.68,14.66,"50, 60",8600
읍면,단산면,동원리,105.3,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,18,20,9,10.6,14.58,24.48,26.68,14.66,"50, 60",13900
읍면,단산면,동원리,39.6,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,12,11,9,10.6,14.58,24.48,26.68,14.66,"50, 60",9400
읍면,단산면,동원리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,23,2,9,10.6,14.58,24.48,26.68,14.66,"50, 60",18400
읍면,단산면,동원리,89.5,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,22,42,9,10.6,14.58,24.48,26.68,14.66,"50, 60",18300
읍면,단산면,동원리,50.6,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,5,19,9,10.6,14.58,24.48,26.68,14.66,"50, 60",12900
읍면,단산면,동원리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,12,64,9,10.6,14.58,24.48,26.68,14.66,"50, 60",7800
읍면,단산면,동원리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,29,4,9,10.6,14.58,24.48,26.68,14.66,"50, 60",8000
읍면,단산면,동원리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.710,10,58,9,10.6,14.58,24.48,26.68,14.66,"50, 60",8200
읍면,단산면,마락리,57.8,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.690,25,7,9,10.6,14.58,24.48,26.68,14.66,"50, 60",10100
읍면,단산면,마락리,21.8,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.690,23,27,9,10.6,14.58,24.48,26.68,14.66,"50, 60",7600
읍면,단산면,병산리,137.3,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.950,128.730,23,64,9,10.6,14.58,24.48,26.68,14.66,"50, 60",18400
읍면,단산면,병산리,46.2,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.950,128.730,21,19,9,10.6,14.58,24.48,26.68,14.66,"50, 60",16700
읍면,단산면,병산리,481.23,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.950,128.730,21,1,9,10.6,14.58,24.48,26.68,14.66,"50, 60",11300
읍면,단산면,병산리,40.3,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.950,128.730,12,21,9,10.6,14.58,24.48,26.68,14.66,"50, 60",17700
읍면,단산면,병산리,53.8,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.950,128.730,16,21,9,10.6,14.58,24.48,26.68,14.66,"50, 60",9700
읍면,단산면,사천리,99.2,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.695,10,39,9,10.6,14.58,24.48,26.68,14.66,"50, 60",20000
읍면,단산면,사천리,21.2,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.695,16,85,9,10.6,14.58,24.48,26.68,14.66,"50, 60",9000
읍면,단산면,사천리,69.7,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.695,30,8,9,10.6,14.58,24.48,26.68,14.66,"50, 60",7400
읍면,단산면,사천리,137.2,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.695,22,14,9,10.6,14.58,24.48,26.68,14.66,"50, 60",10500
읍면,단산면,사천리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.695,9,20,9,10.6,14.58,24.48,26.68,14.66,"50, 60",14900
읍면,단산면,사천리,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.695,25,28,9,10.6,14.58,24.48,26.68,14.66,"50, 60",16300
읍면,단산면,사천리,70.4,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.695,10,37,9,10.6,14.58,24.48,26.68,14.66,"50, 60",10600
읍면,단산면,옥대리,153.7,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,21,27,9,10.6,14.58,24.48,26.68,14.66,"50, 60",18900
읍면,단산면,옥대리,136.68,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,3,18,9,10.6,14.58,24.48,26.68,14.66,"50, 60",16400
읍면,단산면,옥대리,133.37,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,18,42,9,10.6,14.58,24.48,26.68,14.66,"50, 60",11100
읍면,단산면,옥대리,90.6,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,4,11,9,10.6,14.58,24.48,26.68,14.66,"50, 60",8800
읍면,단산면,옥대리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,28,11,9,10.6,14.58,24.48,26.68,14.66,"50, 60",11000
읍면,단산면,옥대리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,13,46,9,10.6,14.58,24.48,26.68,14.66,"50, 60",10000
읍면,단산면,옥대리,44.3,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,27,26,9,10.6,14.58,24.48,26.68,14.66,"50, 60",16300
읍면,단산면,옥대리,22.75,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,11,17,9,10.6,14.58,24.48,26.68,14.66,"50, 60",12600
읍면,단산면,옥대리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,28,84,9,10.6,14.58,24.48,26.68,14.66,"50, 60",8800
읍면,단산면,옥대리,73.1,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,14,15,9,10.6,14.58,24.48,26.68,14.66,"50, 60",13800
읍면,단산면,옥대리,36.1,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,26,17,9,10.6,14.58,24.48,26.68,14.66,"50, 60",17700
읍면,단산면,옥대리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,27,99,9,10.6,14.58,24.48,26.68,14.66,"50, 60",12100
읍면,단산면,옥대리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,18,2,9,10.6,14.58,24.48,26.68,14.66,"50, 60",11300
읍면,단산면,옥대리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,18,11,9,10.6,14.58,24.48,26.68,14.66,"50, 60",8800
읍면,단산면,옥대리,72.1,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,4,25,9,10.6,14.58,24.48,26.68,14.66,"50, 60",16600
읍면,단산면,옥대리,76,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.720,28,16,9,10.6,14.58,24.48,26.68,14.66,"50, 60",16200
읍면,단산면,좌석리,185.3,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.705,8,17,9,10.6,14.58,24.48,26.68,14.66,"50, 60",13600
읍면,단산면,좌석리,96.6,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.705,14,92,9,10.6,14.58,24.48,26.68,14.66,"50, 60",7900
읍면,부석면,감곡리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.952,128.720,15,24,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",12200
읍면,부석면,감곡리,129.57,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.952,128.720,20,6,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13400
읍면,부석면,감곡리,60.16,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.952,128.720,23,51,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",10300
읍면,부석면,감곡리,33.05,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.952,128.720,9,5,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",8700
읍면,부석면,감곡리,302.8,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.952,128.720,17,14,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",11800
읍면,부석면,감곡리,88.56,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.952,128.720,25,24,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",12400
읍면,부석면,감곡리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.952,128.720,1,24,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",17300
읍면,부석면,남대리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.946,128.735,26,25,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13200
읍면,부석면,남대리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.946,128.735,9,37,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",7200
읍면,부석면,남대리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.946,128.735,18,19,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18300
읍면,부석면,남대리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.946,128.735,27,47,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13600
읍면,부석면,노곡리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.940,128.720,3,13,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13100
읍면,부석면,노곡리,59.97,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.940,128.720,3,27,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",8000
읍면,부석면,노곡리,142.4,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.940,128.720,9,21,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13500
읍면,부석면,노곡리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.940,128.720,30,2,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",11300
읍면,부석면,보계리,106.02,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.705,20,29,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",7700
읍면,부석면,보계리,180.49,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.705,5,49,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",10500
읍면,부석면,보계리,180.49,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.705,5,27,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",12700
읍면,부석면,보계리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.705,10,64,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",11300
읍면,부석면,보계리,29.75,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.705,27,9,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18600
읍면,부석면,보계리,241.75,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.705,23,62,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",9100
읍면,부석면,보계리,46.28,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.935,128.705,28,18,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",9500
읍면,부석면,북지리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,6,23,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",12900
읍면,부석면,북지리,170.24,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,25,19,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",9400
읍면,부석면,북지리,55.53,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,13,18,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18700
읍면,부석면,북지리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,21,18,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",14200
읍면,부석면,북지리,40,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,8,14,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",11400
읍면,부석면,북지리,,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,9,45,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13500
읍면,부석면,북지리,412.61,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,27,27,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18700
읍면,부석면,북지리,58.18,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,22,49,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18200
읍면,부석면,북지리,115.03,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.930,128.725,24,20,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",16300
읍면,부석면,상석리,50.4,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.740,27,37,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13000
읍면,부석면,상석리,86.94,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.925,128.740,4,19,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",16500
읍면,부석면,소천리,80.82,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,6,60,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",15900
읍면,부석면,소천리,85.6,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,18,49,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",14800
읍면,부석면,소천리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,13,36,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",12600
읍면,부석면,소천리,19.2,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,17,22,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",16600
읍면,부석면,소천리,35.04,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,1,70,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",8700
읍면,부석면,소천리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,14,36,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",16900
읍면,부석면,소천리,20.49,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,11,83,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18300
읍면,부석면,소천리,64.79,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,13,70,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",17500
읍면,부석면,소천리,16.85,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,2,35,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",8000
읍면,부석면,소천리,44.95,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,4,8,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",17200
읍면,부석면,소천리,99.73,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,18,34,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13800
읍면,부석면,소천리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,22,25,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",7400
읍면,부석면,소천리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,20,46,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",10200
읍면,부석면,소천리,176.68,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.920,128.730,21,30,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18200
읍면,부석면,용암리,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.715,20,84,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18400
읍면,부석면,용암리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.715,12,43,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",14100
읍면,부석면,용암리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.715,19,2,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",10900
읍면,부석면,용암리,89.85,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.715,5,32,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",7300
읍면,부석면,용암리,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.915,128.715,10,48,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",14700
읍면,부석면,우곡리,78.96,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.910,128.700,24,36,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",17400
읍면,부석면,우곡리,63.47,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.910,128.700,17,28,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",7200
읍면,부석면,임곡리,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.715,5,23,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",14800
읍면,부석면,임곡리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.715,17,47,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",15000
읍면,부석면,임곡리,44.62,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.715,4,22,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",10300
읍면,부석면,임곡리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.715,19,24,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",10700
읍면,부석면,임곡리,23.47,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.715,2,27,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",13800
읍면,부석면,임곡리,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.715,7,11,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",8200
읍면,부석면,임곡리,185.11,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.715,22,21,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",9000
읍면,부석면,임곡리,91.55,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.905,128.715,16,29,6.92,10.1,14.31,25.22,27.7,15.75,"50, 60",18000
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,25,80,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10500
동,상망동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,26,97,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",13200
동,상망동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,6,94,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",9300
동,상망동,,251.19,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,30,81,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",14800
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,6,95,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",8700
동,상망동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,3,65,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",7900
동,상망동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,25,61,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17700
동,상망동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,16,45,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",19700
동,상망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,8,99,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17000
동,상망동,,,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,1,54,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",16900
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,25,89,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",7500
